Column	Row	ProbeName	ID	RefNumber	ControlType	GeneName	TopHit	Description	Go	ChromosomalLocation	EntrezGeneID
88	225		26721	36824	FALSE			Unknown		unmapped	
89	225		59516	36825	FALSE			Unknown		unmapped	
90	225		56981	36826	FALSE			Unknown		unmapped	
91	225		11063	36827	FALSE			Unknown		unmapped	
92	225		22976	36828	FALSE			Unknown		unmapped	
93	225		37947	36829	FALSE			Unknown		unmapped	
94	225		21692	36830	FALSE			Unknown		unmapped	
95	225		46700	36831	FALSE			Unknown		unmapped	
96	225		11079	36832	FALSE			Unknown		unmapped	
97	225		41963	36833	FALSE			Unknown		unmapped	
98	225		5636	36834	FALSE			Unknown		unmapped	
99	225		3897	36835	FALSE			Unknown		unmapped	
100	225		1583	36836	FALSE			Unknown		unmapped	
101	225		11175	36837	FALSE			Unknown		unmapped	
102	225		35034	36838	FALSE			Unknown		unmapped	
103	225		7956	36839	FALSE			Unknown		unmapped	
104	225		6139	36840	FALSE			Unknown		unmapped	
105	225		15401	36841	FALSE			Unknown		unmapped	
106	225		36180	36842	FALSE			Unknown		unmapped	
107	225		25672	36843	FALSE			Unknown		unmapped	
108	225		29669	36844	FALSE			Unknown		unmapped	
109	225		24960	36845	FALSE			Unknown		unmapped	
110	225		28208	36846	FALSE			Unknown		unmapped	
111	225		13213	36847	FALSE			Unknown		unmapped	
112	225		8864	36848	FALSE			Unknown		unmapped	
113	225		39016	36849	FALSE			Unknown		unmapped	
114	225		12024	36850	FALSE			Unknown		unmapped	
115	225		2436	36851	FALSE			Unknown		unmapped	
116	225		54875	36852	FALSE			Unknown		unmapped	
117	225		35841	36853	FALSE			Unknown		unmapped	
118	225		49986	36854	FALSE			Unknown		unmapped	
119	225		39938	36855	FALSE			Unknown		unmapped	
120	225		8935	36856	FALSE			Unknown		unmapped	
121	225		14861	36857	FALSE			Unknown		unmapped	
122	225	b0415	A_07_P021187	36858	FALSE	ribE	cmr|b0415|cmr|b0415|asap|ABE-0001444	"riboflavin synthase, beta chain [b0415]"		unmapped	
123	225		24135	36859	FALSE			Unknown		unmapped	
124	225		37886	36860	FALSE			Unknown		unmapped	
125	225		21444	36861	FALSE			Unknown		unmapped	
126	225		33847	36862	FALSE			Unknown		unmapped	
127	225		27277	36863	FALSE			Unknown		unmapped	
128	225		13117	36864	FALSE			Unknown		unmapped	
129	225		21135	36865	FALSE			Unknown		unmapped	
130	225		35613	36866	FALSE			Unknown		unmapped	
131	225	b1743	A_07_P018763	36867	FALSE	spy	cmr|b1743|cmr|b1743|asap|ABE-0005812	periplasmic protein related to spheroblast formation [b1743]		unmapped	
132	225		50453	36868	FALSE			Unknown		unmapped	
133	225		44348	36869	FALSE			Unknown		unmapped	
134	225		35192	36870	FALSE			Unknown		unmapped	
135	225		44309	36871	FALSE			Unknown		unmapped	
136	225		17773	36872	FALSE			Unknown		unmapped	
137	225		38597	36873	FALSE			Unknown		unmapped	
138	225		40168	36874	FALSE			Unknown		unmapped	
139	225		32248	36875	FALSE			Unknown		unmapped	
140	225		38285	36876	FALSE			Unknown		unmapped	
141	225		21266	36877	FALSE			Unknown		unmapped	
142	225		51417	36878	FALSE			Unknown		unmapped	
143	225		20094	36879	FALSE			Unknown		unmapped	
144	225		42973	36880	FALSE			Unknown		unmapped	
145	225		35798	36881	FALSE			Unknown		unmapped	
146	225		56325	36882	FALSE			Unknown		unmapped	
147	225		57082	36883	FALSE			Unknown		unmapped	
148	225		37320	36884	FALSE			Unknown		unmapped	
149	225		30797	36885	FALSE			Unknown		unmapped	
150	225		57810	36886	FALSE			Unknown		unmapped	
151	225		14563	36887	FALSE			Unknown		unmapped	
152	225		14604	36888	FALSE			Unknown		unmapped	
153	225		12161	36889	FALSE			Unknown		unmapped	
154	225		41700	36890	FALSE			Unknown		unmapped	
155	225		39366	36891	FALSE			Unknown		unmapped	
156	225		39660	36892	FALSE			Unknown		unmapped	
157	225		47750	36893	FALSE			Unknown		unmapped	
158	225		18582	36894	FALSE			Unknown		unmapped	
159	225		56059	36895	FALSE			Unknown		unmapped	
160	225		11650	36896	FALSE			Unknown		unmapped	
161	225		10446	36897	FALSE			Unknown		unmapped	
162	225		23502	36898	FALSE			Unknown		unmapped	
163	225		15386	36899	FALSE			Unknown		unmapped	
164	225		45937	36900	FALSE			Unknown		unmapped	
1	226	E1A_r60_3	(+)E1A_r60_3	36901	pos	(+)E1A_r60_3		Unknown		Unknown	
2	226		24666	36902	FALSE			Unknown		unmapped	
3	226		33102	36903	FALSE			Unknown		unmapped	
4	226		28478	36904	FALSE			Unknown		unmapped	
5	226		22628	36905	FALSE			Unknown		unmapped	
6	226		33098	36906	FALSE			Unknown		unmapped	
7	226		16956	36907	FALSE			Unknown		unmapped	
8	226		6006	36908	FALSE			Unknown		unmapped	
9	226		18366	36909	FALSE			Unknown		unmapped	
10	226		11247	36910	FALSE			Unknown		unmapped	
11	226	b2351	A_07_P014040	36911	FALSE	yfdH	cmr|b2351|cmr|b2351|asap|ABE-0007763	putative glycan biosynthesis enzyme [b2351]		unmapped	
12	226		56124	36912	FALSE			Unknown		unmapped	
13	226		37169	36913	FALSE			Unknown		unmapped	
14	226		10706	36914	FALSE			Unknown		unmapped	
15	226		33151	36915	FALSE			Unknown		unmapped	
16	226		57194	36916	FALSE			Unknown		unmapped	
17	226		55068	36917	FALSE			Unknown		unmapped	
18	226		22854	36918	FALSE			Unknown		unmapped	
19	226		51759	36919	FALSE			Unknown		unmapped	
20	226		55527	36920	FALSE			Unknown		unmapped	
21	226		37414	36921	FALSE			Unknown		unmapped	
22	226		34253	36922	FALSE			Unknown		unmapped	
23	226		4266	36923	FALSE			Unknown		unmapped	
24	226		49030	36924	FALSE			Unknown		unmapped	
25	226		22385	36925	FALSE			Unknown		unmapped	
26	226		44910	36926	FALSE			Unknown		unmapped	
27	226	b3247	A_07_P012708	36927	FALSE	rng	cmr|b3247|cmr|b3247|asap|ABE-0010651	bundles of cytoplasmic filaments [b3247]		unmapped	
28	226		32857	36928	FALSE			Unknown		unmapped	
29	226		21395	36929	FALSE			Unknown		unmapped	
30	226		54359	36930	FALSE			Unknown		unmapped	
31	226		55279	36931	FALSE			Unknown		unmapped	
32	226		6999	36932	FALSE			Unknown		unmapped	
33	226		116	36933	FALSE			Unknown		unmapped	
34	226		13022	36934	FALSE			Unknown		unmapped	
35	226		30137	36935	FALSE			Unknown		unmapped	
36	226		38400	36936	FALSE			Unknown		unmapped	
37	226		11044	36937	FALSE			Unknown		unmapped	
38	226		10820	36938	FALSE			Unknown		unmapped	
39	226		21556	36939	FALSE			Unknown		unmapped	
40	226		21265	36940	FALSE			Unknown		unmapped	
41	226		6845	36941	FALSE			Unknown		unmapped	
42	226		8376	36942	FALSE			Unknown		unmapped	
43	226		40280	36943	FALSE			Unknown		unmapped	
44	226		15450	36944	FALSE			Unknown		unmapped	
45	226		29986	36945	FALSE			Unknown		unmapped	
46	226		17355	36946	FALSE			Unknown		unmapped	
47	226		21353	36947	FALSE			Unknown		unmapped	
48	226		57768	36948	FALSE			Unknown		unmapped	
49	226		450	36949	FALSE			Unknown		unmapped	
50	226		25645	36950	FALSE			Unknown		unmapped	
51	226		13008	36951	FALSE			Unknown		unmapped	
52	226		19665	36952	FALSE			Unknown		unmapped	
53	226		48168	36953	FALSE			Unknown		unmapped	
54	226		57090	36954	FALSE			Unknown		unmapped	
55	226	b3238	A_07_P012663	36955	FALSE	yhcN	cmr|b3238|cmr|b3238|asap|ABE-0010623	"orf, hypothetical protein [b3238]"		unmapped	
56	226		12233	36956	FALSE			Unknown		unmapped	
57	226		49534	36957	FALSE			Unknown		unmapped	
58	226		52953	36958	FALSE			Unknown		unmapped	
59	226		40041	36959	FALSE			Unknown		unmapped	
60	226		27116	36960	FALSE			Unknown		unmapped	
61	226		16244	36961	FALSE			Unknown		unmapped	
62	226		31085	36962	FALSE			Unknown		unmapped	
63	226		30707	36963	FALSE			Unknown		unmapped	
64	226		25728	36964	FALSE			Unknown		unmapped	
65	226		24649	36965	FALSE			Unknown		unmapped	
66	226		59377	36966	FALSE			Unknown		unmapped	
67	226		28092	36967	FALSE			Unknown		unmapped	
68	226		26884	36968	FALSE			Unknown		unmapped	
69	226		55610	36969	FALSE			Unknown		unmapped	
70	226		ERCC-00144_60	36970	pos	ERCC-00144_60		Unknown		Unknown	
71	226		7801	36971	FALSE			Unknown		unmapped	
72	226		28560	36972	FALSE			Unknown		unmapped	
73	226		53572	36973	FALSE			Unknown		unmapped	
74	226		22483	36974	FALSE			Unknown		unmapped	
75	226		33800	36975	FALSE			Unknown		unmapped	
76	226		50020	36976	FALSE			Unknown		unmapped	
77	226		31344	36977	FALSE			Unknown		unmapped	
78	226		22906	36978	FALSE			Unknown		unmapped	
79	226		17397	36979	FALSE			Unknown		unmapped	
80	226		48801	36980	FALSE			Unknown		unmapped	
81	226		42946	36981	FALSE			Unknown		unmapped	
82	226		9632	36982	FALSE			Unknown		unmapped	
83	226		10713	36983	FALSE			Unknown		unmapped	
84	226		20336	36984	FALSE			Unknown		unmapped	
85	226		55011	36985	FALSE			Unknown		unmapped	
86	226		585	36986	FALSE			Unknown		unmapped	
87	226		10474	36987	FALSE			Unknown		unmapped	
88	226		30012	36988	FALSE			Unknown		unmapped	
89	226		50147	36989	FALSE			Unknown		unmapped	
90	226		1175	36990	FALSE			Unknown		unmapped	
91	226		50767	36991	FALSE			Unknown		unmapped	
92	226		20187	36992	FALSE			Unknown		unmapped	
93	226		52353	36993	FALSE			Unknown		unmapped	
94	226		13191	36994	FALSE			Unknown		unmapped	
95	226		30293	36995	FALSE			Unknown		unmapped	
96	226		25659	36996	FALSE			Unknown		unmapped	
97	226		5703	36997	FALSE			Unknown		unmapped	
98	226		22300	36998	FALSE			Unknown		unmapped	
99	226		23124	36999	FALSE			Unknown		unmapped	
100	226		34119	37000	FALSE			Unknown		unmapped	
101	226		12774	37001	FALSE			Unknown		unmapped	
102	226		1609	37002	FALSE			Unknown		unmapped	
103	226		6802	37003	FALSE			Unknown		unmapped	
104	226		40683	37004	FALSE			Unknown		unmapped	
105	226		13697	37005	FALSE			Unknown		unmapped	
106	226		2730	37006	FALSE			Unknown		unmapped	
107	226		3759	37007	FALSE			Unknown		unmapped	
108	226		42223	37008	FALSE			Unknown		unmapped	
109	226		32468	37009	FALSE			Unknown		unmapped	
110	226		4363	37010	FALSE			Unknown		unmapped	
111	226		10399	37011	FALSE			Unknown		unmapped	
112	226		34044	37012	FALSE			Unknown		unmapped	
113	226		25656	37013	FALSE			Unknown		unmapped	
114	226		543	37014	FALSE			Unknown		unmapped	
115	226		59079	37015	FALSE			Unknown		unmapped	
116	226		12527	37016	FALSE			Unknown		unmapped	
117	226		41806	37017	FALSE			Unknown		unmapped	
118	226		26364	37018	FALSE			Unknown		unmapped	
119	226	b3713	A_07_P005486	37019	FALSE	yieF	cmr|b3713|cmr|b3713|asap|ABE-0012146	"orf, hypothetical protein [b3713]"		unmapped	
120	226		41475	37020	FALSE			Unknown		unmapped	
121	226		1030	37021	FALSE			Unknown		unmapped	
122	226		45465	37022	FALSE			Unknown		unmapped	
123	226		52554	37023	FALSE			Unknown		unmapped	
124	226		3389	37024	FALSE			Unknown		unmapped	
125	226		3041	37025	FALSE			Unknown		unmapped	
126	226		58531	37026	FALSE			Unknown		unmapped	
127	226		53666	37027	FALSE			Unknown		unmapped	
128	226		1649	37028	FALSE			Unknown		unmapped	
129	226		41279	37029	FALSE			Unknown		unmapped	
130	226		51269	37030	FALSE			Unknown		unmapped	
131	226		56743	37031	FALSE			Unknown		unmapped	
132	226		11108	37032	FALSE			Unknown		unmapped	
133	226		48748	37033	FALSE			Unknown		unmapped	
134	226		29656	37034	FALSE			Unknown		unmapped	
135	226		25757	37035	FALSE			Unknown		unmapped	
136	226		35562	37036	FALSE			Unknown		unmapped	
137	226		31125	37037	FALSE			Unknown		unmapped	
138	226		27199	37038	FALSE			Unknown		unmapped	
139	226	b4391	A_07_P017637	37039	FALSE	yjjK	cmr|b4391|cmr|b4391|asap|ABE-0014400	putative ATP-binding component of a transport system [b4391]		unmapped	
140	226	E1A_r60_a104	(+)E1A_r60_a104	37040	pos	(+)E1A_r60_a104		Unknown		Unknown	
141	226		52653	37041	FALSE			Unknown		unmapped	
142	226		23568	37042	FALSE			Unknown		unmapped	
143	226		56013	37043	FALSE			Unknown		unmapped	
144	226		28054	37044	FALSE			Unknown		unmapped	
145	226		24954	37045	FALSE			Unknown		unmapped	
146	226		19436	37046	FALSE			Unknown		unmapped	
147	226		44035	37047	FALSE			Unknown		unmapped	
148	226		49955	37048	FALSE			Unknown		unmapped	
149	226	E1A_r60_a22	(+)E1A_r60_a22	37049	pos	(+)E1A_r60_a22		Unknown		Unknown	
150	226		15468	37050	FALSE			Unknown		unmapped	
151	226		55776	37051	FALSE			Unknown		unmapped	
152	226		6663	37052	FALSE			Unknown		unmapped	
153	226		46214	37053	FALSE			Unknown		unmapped	
154	226		9860	37054	FALSE			Unknown		unmapped	
155	226		54361	37055	FALSE			Unknown		unmapped	
156	226		52670	37056	FALSE			Unknown		unmapped	
157	226		20496	37057	FALSE			Unknown		unmapped	
158	226		274	37058	FALSE			Unknown		unmapped	
159	226		50461	37059	FALSE			Unknown		unmapped	
160	226		12882	37060	FALSE			Unknown		unmapped	
161	226		55174	37061	FALSE			Unknown		unmapped	
162	226		19778	37062	FALSE			Unknown		unmapped	
163	226		12559	37063	FALSE			Unknown		unmapped	
164	226		2755	37064	FALSE			Unknown		unmapped	
1	227		18031	37065	FALSE			Unknown		unmapped	
2	227		11183	37066	FALSE			Unknown		unmapped	
3	227	b1865	A_07_P016003	37067	FALSE	nudB	cmr|b1865|cmr|b1865|asap|ABE-0006223	dATP pyrophosphohydrolase [b1865]		unmapped	
4	227		26447	37068	FALSE			Unknown		unmapped	
5	227		23539	37069	FALSE			Unknown		unmapped	
6	227		8963	37070	FALSE			Unknown		unmapped	
7	227		47181	37071	FALSE			Unknown		unmapped	
8	227		31415	37072	FALSE			Unknown		unmapped	
9	227	b4302	A_07_P004040	37073	FALSE	sgcA	cmr|b4302|cmr|b4302|asap|ABE-0014100	putative PTS system enzyme II A component [b4302]		unmapped	
10	227		55379	37074	FALSE			Unknown		unmapped	
11	227		58003	37075	FALSE			Unknown		unmapped	
12	227		23986	37076	FALSE			Unknown		unmapped	
13	227		16658	37077	FALSE			Unknown		unmapped	
14	227		19877	37078	FALSE			Unknown		unmapped	
15	227		55384	37079	FALSE			Unknown		unmapped	
16	227		8603	37080	FALSE			Unknown		unmapped	
17	227		48670	37081	FALSE			Unknown		unmapped	
18	227		1749	37082	FALSE			Unknown		unmapped	
19	227		35855	37083	FALSE			Unknown		unmapped	
20	227		38406	37084	FALSE			Unknown		unmapped	
21	227		34474	37085	FALSE			Unknown		unmapped	
22	227		52171	37086	FALSE			Unknown		unmapped	
23	227	b1684	A_07_P018472	37087	FALSE	sufA	cmr|b1684|cmr|b1684|asap|ABE-0005624	"orf, hypothetical protein [b1684]"		unmapped	
24	227		25531	37088	FALSE			Unknown		unmapped	
25	227		28219	37089	FALSE			Unknown		unmapped	
26	227	b1684	A_07_P018472	37090	FALSE	sufA	cmr|b1684|cmr|b1684|asap|ABE-0005624	"orf, hypothetical protein [b1684]"		unmapped	
27	227		11598	37091	FALSE			Unknown		unmapped	
28	227	b0585	A_07_P016684	37092	FALSE	fes	cmr|b0585|cmr|b0585|asap|ABE-0002019	enterochelin esterase [b0585]		unmapped	
29	227		25663	37093	FALSE			Unknown		unmapped	
30	227		1171	37094	FALSE			Unknown		unmapped	
31	227		5099	37095	FALSE			Unknown		unmapped	
32	227		40125	37096	FALSE			Unknown		unmapped	
33	227		47169	37097	FALSE			Unknown		unmapped	
34	227		25838	37098	FALSE			Unknown		unmapped	
35	227		59790	37099	FALSE			Unknown		unmapped	
36	227		23039	37100	FALSE			Unknown		unmapped	
37	227		32535	37101	FALSE			Unknown		unmapped	
38	227		34390	37102	FALSE			Unknown		unmapped	
39	227		12433	37103	FALSE			Unknown		unmapped	
40	227		18878	37104	FALSE			Unknown		unmapped	
41	227		9814	37105	FALSE			Unknown		unmapped	
42	227		13230	37106	FALSE			Unknown		unmapped	
43	227		54657	37107	FALSE			Unknown		unmapped	
44	227		21624	37108	FALSE			Unknown		unmapped	
45	227		42775	37109	FALSE			Unknown		unmapped	
46	227		36763	37110	FALSE			Unknown		unmapped	
47	227		45452	37111	FALSE			Unknown		unmapped	
48	227		40492	37112	FALSE			Unknown		unmapped	
49	227		32196	37113	FALSE			Unknown		unmapped	
50	227		42991	37114	FALSE			Unknown		unmapped	
51	227		34172	37115	FALSE			Unknown		unmapped	
52	227		38240	37116	FALSE			Unknown		unmapped	
53	227		20528	37117	FALSE			Unknown		unmapped	
54	227		53376	37118	FALSE			Unknown		unmapped	
55	227		19821	37119	FALSE			Unknown		unmapped	
56	227		34764	37120	FALSE			Unknown		unmapped	
57	227		53956	37121	FALSE			Unknown		unmapped	
58	227		47939	37122	FALSE			Unknown		unmapped	
59	227		32342	37123	FALSE			Unknown		unmapped	
60	227		31284	37124	FALSE			Unknown		unmapped	
61	227		25524	37125	FALSE			Unknown		unmapped	
62	227		26765	37126	FALSE			Unknown		unmapped	
63	227		22645	37127	FALSE			Unknown		unmapped	
64	227		8982	37128	FALSE			Unknown		unmapped	
65	227		8796	37129	FALSE			Unknown		unmapped	
66	227		14653	37130	FALSE			Unknown		unmapped	
67	227		32564	37131	FALSE			Unknown		unmapped	
68	227		5256	37132	FALSE			Unknown		unmapped	
69	227		56082	37133	FALSE			Unknown		unmapped	
70	227		20383	37134	FALSE			Unknown		unmapped	
71	227		32059	37135	FALSE			Unknown		unmapped	
72	227		37650	37136	FALSE			Unknown		unmapped	
73	227		59769	37137	FALSE			Unknown		unmapped	
74	227		44269	37138	FALSE			Unknown		unmapped	
75	227		5945	37139	FALSE			Unknown		unmapped	
76	227		51754	37140	FALSE			Unknown		unmapped	
77	227		49888	37141	FALSE			Unknown		unmapped	
78	227		55186	37142	FALSE			Unknown		unmapped	
79	227		36911	37143	FALSE			Unknown		unmapped	
80	227		43694	37144	FALSE			Unknown		unmapped	
81	227		5699	37145	FALSE			Unknown		unmapped	
82	227		55761	37146	FALSE			Unknown		unmapped	
83	227		19344	37147	FALSE			Unknown		unmapped	
84	227		8735	37148	FALSE			Unknown		unmapped	
85	227		25631	37149	FALSE			Unknown		unmapped	
86	227		31490	37150	FALSE			Unknown		unmapped	
87	227		26442	37151	FALSE			Unknown		unmapped	
88	227		29950	37152	FALSE			Unknown		unmapped	
89	227		53736	37153	FALSE			Unknown		unmapped	
90	227		429	37154	FALSE			Unknown		unmapped	
91	227		15472	37155	FALSE			Unknown		unmapped	
92	227		21896	37156	FALSE			Unknown		unmapped	
93	227		43031	37157	FALSE			Unknown		unmapped	
94	227		35456	37158	FALSE			Unknown		unmapped	
95	227		32541	37159	FALSE			Unknown		unmapped	
96	227		50812	37160	FALSE			Unknown		unmapped	
97	227		27761	37161	FALSE			Unknown		unmapped	
98	227		37028	37162	FALSE			Unknown		unmapped	
99	227		42569	37163	FALSE			Unknown		unmapped	
100	227		7872	37164	FALSE			Unknown		unmapped	
101	227		8256	37165	FALSE			Unknown		unmapped	
102	227		16173	37166	FALSE			Unknown		unmapped	
103	227		41360	37167	FALSE			Unknown		unmapped	
104	227		3462	37168	FALSE			Unknown		unmapped	
105	227		46963	37169	FALSE			Unknown		unmapped	
106	227		50941	37170	FALSE			Unknown		unmapped	
107	227		23521	37171	FALSE			Unknown		unmapped	
108	227		14967	37172	FALSE			Unknown		unmapped	
109	227		55361	37173	FALSE			Unknown		unmapped	
110	227		50763	37174	FALSE			Unknown		unmapped	
111	227		24224	37175	FALSE			Unknown		unmapped	
112	227		29261	37176	FALSE			Unknown		unmapped	
113	227		35321	37177	FALSE			Unknown		unmapped	
114	227		10422	37178	FALSE			Unknown		unmapped	
115	227		10383	37179	FALSE			Unknown		unmapped	
116	227		5539	37180	FALSE			Unknown		unmapped	
117	227		26674	37181	FALSE			Unknown		unmapped	
118	227		21235	37182	FALSE			Unknown		unmapped	
119	227		978	37183	FALSE			Unknown		unmapped	
120	227		13955	37184	FALSE			Unknown		unmapped	
121	227		7700	37185	FALSE			Unknown		unmapped	
122	227		11981	37186	FALSE			Unknown		unmapped	
123	227		2025	37187	FALSE			Unknown		unmapped	
124	227		6922	37188	FALSE			Unknown		unmapped	
125	227		39631	37189	FALSE			Unknown		unmapped	
126	227		28422	37190	FALSE			Unknown		unmapped	
127	227		17837	37191	FALSE			Unknown		unmapped	
128	227		26192	37192	FALSE			Unknown		unmapped	
129	227		50091	37193	FALSE			Unknown		unmapped	
130	227	E1A_r60_a135	(+)E1A_r60_a135	37194	pos	(+)E1A_r60_a135		Unknown		Unknown	
131	227	b4358	A_07_P017488	37195	FALSE	yjjN	cmr|b4358|cmr|b4358|asap|ABE-0014294	putative oxidoreductase [b4358]		unmapped	
132	227		20316	37196	FALSE			Unknown		unmapped	
133	227	b1684	A_07_P018472	37197	FALSE	sufA	cmr|b1684|cmr|b1684|asap|ABE-0005624	"orf, hypothetical protein [b1684]"		unmapped	
134	227		54759	37198	FALSE			Unknown		unmapped	
135	227		33353	37199	FALSE			Unknown		unmapped	
136	227		22168	37200	FALSE			Unknown		unmapped	
137	227		18849	37201	FALSE			Unknown		unmapped	
138	227		25938	37202	FALSE			Unknown		unmapped	
139	227		48177	37203	FALSE			Unknown		unmapped	
140	227		57466	37204	FALSE			Unknown		unmapped	
141	227		49378	37205	FALSE			Unknown		unmapped	
142	227		14584	37206	FALSE			Unknown		unmapped	
143	227		33563	37207	FALSE			Unknown		unmapped	
144	227		1608	37208	FALSE			Unknown		unmapped	
145	227		14464	37209	FALSE			Unknown		unmapped	
146	227		36089	37210	FALSE			Unknown		unmapped	
147	227		9690	37211	FALSE			Unknown		unmapped	
148	227		44236	37212	FALSE			Unknown		unmapped	
149	227		51559	37213	FALSE			Unknown		unmapped	
150	227		53709	37214	FALSE			Unknown		unmapped	
151	227		7414	37215	FALSE			Unknown		unmapped	
152	227		8095	37216	FALSE			Unknown		unmapped	
153	227		44152	37217	FALSE			Unknown		unmapped	
154	227		56665	37218	FALSE			Unknown		unmapped	
155	227		48372	37219	FALSE			Unknown		unmapped	
156	227		26043	37220	FALSE			Unknown		unmapped	
157	227	b0041	A_07_P010892	37221	FALSE	fixA	cmr|b0041|cmr|b0041|asap|ABE-0000145	"probable flavoprotein subunit, carnitine metabolism [b0041]"		unmapped	
158	227		40156	37222	FALSE			Unknown		unmapped	
159	227		27974	37223	FALSE			Unknown		unmapped	
160	227		14790	37224	FALSE			Unknown		unmapped	
161	227		683	37225	FALSE			Unknown		unmapped	
162	227		14400	37226	FALSE			Unknown		unmapped	
163	227		28810	37227	FALSE			Unknown		unmapped	
164	227		44082	37228	FALSE			Unknown		unmapped	
1	228		2630	37229	FALSE			Unknown		unmapped	
2	228		6920	37230	FALSE			Unknown		unmapped	
3	228	b3591	A_07_P016899	37231	FALSE	selA	cmr|b3591|cmr|b3591|asap|ABE-0011731	selenocysteine synthase: L-seryl-tRNA [b3591]		unmapped	
4	228		44898	37232	FALSE			Unknown		unmapped	
5	228		58049	37233	FALSE			Unknown		unmapped	
6	228	b0415	A_07_P021187	37234	FALSE	ribE	cmr|b0415|cmr|b0415|asap|ABE-0001444	"riboflavin synthase, beta chain [b0415]"		unmapped	
7	228		20189	37235	FALSE			Unknown		unmapped	
8	228		28036	37236	FALSE			Unknown		unmapped	
9	228		25140	37237	FALSE			Unknown		unmapped	
10	228		24010	37238	FALSE			Unknown		unmapped	
11	228		53229	37239	FALSE			Unknown		unmapped	
12	228		16760	37240	FALSE			Unknown		unmapped	
13	228	ETG07_105829	ETG07_105829	37241	pos	ETG07_105829		Unknown		Unknown	
14	228		51419	37242	FALSE			Unknown		unmapped	
15	228	b3359	A_07_P017821	37243	FALSE	argD	cmr|b3359|cmr|b3359|asap|ABE-0010976	acetylornithine delta-aminotransferase [b3359]		unmapped	
16	228		41590	37244	FALSE			Unknown		unmapped	
17	228		53614	37245	FALSE			Unknown		unmapped	
18	228		48063	37246	FALSE			Unknown		unmapped	
19	228		43042	37247	FALSE			Unknown		unmapped	
20	228		47606	37248	FALSE			Unknown		unmapped	
21	228		25232	37249	FALSE			Unknown		unmapped	
22	228	b0066	A_07_P011020	37250	FALSE	thiQ	cmr|b0066|cmr|b0066|asap|ABE-0000244	putative ATP-binding component of a transport system [b0066]		unmapped	
23	228		56305	37251	FALSE			Unknown		unmapped	
24	228		52772	37252	FALSE			Unknown		unmapped	
25	228		38943	37253	FALSE			Unknown		unmapped	
26	228		13504	37254	FALSE			Unknown		unmapped	
27	228		29766	37255	FALSE			Unknown		unmapped	
28	228		325	37256	FALSE			Unknown		unmapped	
29	228		20846	37257	FALSE			Unknown		unmapped	
30	228		11637	37258	FALSE			Unknown		unmapped	
31	228		8881	37259	FALSE			Unknown		unmapped	
32	228		29285	37260	FALSE			Unknown		unmapped	
33	228		10812	37261	FALSE			Unknown		unmapped	
34	228		44068	37262	FALSE			Unknown		unmapped	
35	228		30276	37263	FALSE			Unknown		unmapped	
36	228		10137	37264	FALSE			Unknown		unmapped	
37	228		7750	37265	FALSE			Unknown		unmapped	
38	228		292	37266	FALSE			Unknown		unmapped	
39	228		4524	37267	FALSE			Unknown		unmapped	
40	228		49309	37268	FALSE			Unknown		unmapped	
41	228		15551	37269	FALSE			Unknown		unmapped	
42	228		9759	37270	FALSE			Unknown		unmapped	
43	228		225	37271	FALSE			Unknown		unmapped	
44	228		33750	37272	FALSE			Unknown		unmapped	
45	228		29723	37273	FALSE			Unknown		unmapped	
46	228		23038	37274	FALSE			Unknown		unmapped	
47	228		5820	37275	FALSE			Unknown		unmapped	
48	228		26697	37276	FALSE			Unknown		unmapped	
49	228		40789	37277	FALSE			Unknown		unmapped	
50	228		39399	37278	FALSE			Unknown		unmapped	
51	228		16708	37279	FALSE			Unknown		unmapped	
52	228	E1A_r60_3	(+)E1A_r60_3	37280	pos	(+)E1A_r60_3		Unknown		Unknown	
53	228		1596	37281	FALSE			Unknown		unmapped	
54	228		26756	37282	FALSE			Unknown		unmapped	
55	228		189	37283	FALSE			Unknown		unmapped	
56	228		40374	37284	FALSE			Unknown		unmapped	
57	228		59582	37285	FALSE			Unknown		unmapped	
58	228		50136	37286	FALSE			Unknown		unmapped	
59	228		31409	37287	FALSE			Unknown		unmapped	
60	228		12954	37288	FALSE			Unknown		unmapped	
61	228		25826	37289	FALSE			Unknown		unmapped	
62	228		6736	37290	FALSE			Unknown		unmapped	
63	228		59772	37291	FALSE			Unknown		unmapped	
64	228		16741	37292	FALSE			Unknown		unmapped	
65	228		11070	37293	FALSE			Unknown		unmapped	
66	228		25566	37294	FALSE			Unknown		unmapped	
67	228		44183	37295	FALSE			Unknown		unmapped	
68	228		35581	37296	FALSE			Unknown		unmapped	
69	228		55900	37297	FALSE			Unknown		unmapped	
70	228		13585	37298	FALSE			Unknown		unmapped	
71	228		56365	37299	FALSE			Unknown		unmapped	
72	228		42066	37300	FALSE			Unknown		unmapped	
73	228		28929	37301	FALSE			Unknown		unmapped	
74	228		48614	37302	FALSE			Unknown		unmapped	
75	228		38042	37303	FALSE			Unknown		unmapped	
76	228		14846	37304	FALSE			Unknown		unmapped	
77	228		42684	37305	FALSE			Unknown		unmapped	
78	228		40972	37306	FALSE			Unknown		unmapped	
79	228		1585	37307	FALSE			Unknown		unmapped	
80	228		36515	37308	FALSE			Unknown		unmapped	
81	228		42180	37309	FALSE			Unknown		unmapped	
82	228		38058	37310	FALSE			Unknown		unmapped	
83	228		433	37311	FALSE			Unknown		unmapped	
84	228		15703	37312	FALSE			Unknown		unmapped	
