"Regulator","Regulator_Bnb","Target","Target_Bnb","Effect","Source","Category"
"Crp","b3357","caiA","b0039","+","RegulonDB_TF","TF"
"Crp","b3357","caiB","b0038","+","RegulonDB_TF","TF"
"Crp","b3357","caiC","b0037","+","RegulonDB_TF","TF"
"Crp","b3357","caiD","b0036","+","RegulonDB_TF","TF"
"Crp","b3357","caiE","b0035","+","RegulonDB_TF","TF"
"Crp","b3357","caiF","b0034","+","RegulonDB_TF","TF"
"Crp","b3357","caiT","b0040","+","RegulonDB_TF","TF"
"Crp","b3357","cas1","b2755","-","RegulonDB_TF","TF"
"Crp","b3357","cas2","b2754","-","RegulonDB_TF","TF"
"Crp","b3357","cas3","b2761","+","RegulonDB_TF","TF"
"Crp","b3357","casA","b2760","-","RegulonDB_TF","TF"
"Crp","b3357","casB","b2759","-","RegulonDB_TF","TF"
"Crp","b3357","casC","b2758","-","RegulonDB_TF","TF"
"Crp","b3357","casD","b2757","-","RegulonDB_TF","TF"
"Crp","b3357","casE","b2756","-","RegulonDB_TF","TF"
"Crp","b3357","chbA","b1736","+","RegulonDB_TF","TF"
"Crp","b3357","chbB","b1738","+","RegulonDB_TF","TF"
"Crp","b3357","chbC","b1737","+","RegulonDB_TF","TF"
"Crp","b3357","chbF","b1734","+","RegulonDB_TF","TF"
"Crp","b3357","chbG","b1733","+","RegulonDB_TF","TF"
"Crp","b3357","chbR","b1735","+","RegulonDB_TF","TF"
"Crp","b3357","chiP","b0681","+","RegulonDB_TF","TF"
"Crp","b3357","chiQ","b0682","+","RegulonDB_TF","TF"
"Crp","b3357","chiZ","b4808","+","RegulonDB_TF","TF"
"Crp","b3357","cirA","b2155","+","RegulonDB_TF","TF"
"Crp","b3357","citC","b0618","-","RegulonDB_TF","TF"
"Crp","b3357","citD","b0617","-","RegulonDB_TF","TF"
"Crp","b3357","citE","b0616","-","RegulonDB_TF","TF"
"Crp","b3357","citF","b0615","-","RegulonDB_TF","TF"
"Crp","b3357","citG","b0613","-","RegulonDB_TF","TF"
"Crp","b3357","citX","b0614","-","RegulonDB_TF","TF"
"Crp","b3357","comR","b1111","-","RegulonDB_TF","TF"
"Crp","b3357","cpdB","b4213","+","RegulonDB_TF","TF"
"Crp","b3357","csgD","b1040","+","RegulonDB_TF","TF"
"Crp","b3357","csgE","b1039","+","RegulonDB_TF","TF"
"Crp","b3357","csgF","b1038","+","RegulonDB_TF","TF"
"Crp","b3357","csgG","b1037","+","RegulonDB_TF","TF"
"Crp","b3357","csiE","b2535","+","RegulonDB_TF","TF"
"Crp","b3357","cspD","b0880","+","RegulonDB_TF","TF"
"Crp","b3357","cspE","b0623","+","RegulonDB_TF","TF"
"Crp","b3357","csrC","b4457","-","RegulonDB_TF","TF"
"Crp","b3357","cstA","b0598","+","RegulonDB_TF","TF"
"Crp","b3357","cyaA","b3806","-","RegulonDB_TF","TF"
"Crp","b3357","cyaR","b4438","+","RegulonDB_TF","TF"
"Crp","b3357","cyoA","b0432","+","RegulonDB_TF","TF"
"Crp","b3357","cyoB","b0431","+","RegulonDB_TF","TF"
"Crp","b3357","cyoC","b0430","+","RegulonDB_TF","TF"
"Crp","b3357","cyoD","b0429","+","RegulonDB_TF","TF"
"Crp","b3357","cyoE","b0428","+","RegulonDB_TF","TF"
"Crp","b3357","cysG","b3368","-","RegulonDB_TF","TF"
"Crp","b3357","dctA","b3528","+","RegulonDB_TF","TF"
"Crp","b3357","dcuA","b4138","+","RegulonDB_TF","TF"
"Crp","b3357","dcuB","b4123","+","RegulonDB_TF","TF"
"Crp","b3357","dcuR","b4124","+","RegulonDB_TF","TF"
"Crp","b3357","dgoA","b4477","+","RegulonDB_TF","TF"
"Crp","b3357","dgoD","b4478","+","RegulonDB_TF","TF"
"Crp","b3357","dgoK","b3693","+","RegulonDB_TF","TF"
"Crp","b3357","dgoR","b4479","+","RegulonDB_TF","TF"
"Crp","b3357","dgoT","b3691","+","RegulonDB_TF","TF"
"Crp","b3357","dksA","b0145","+","RegulonDB_TF","TF"
"Crp","b3357","dpiA","b0620","-","RegulonDB_TF","TF"
"Crp","b3357","dpiB","b0619","-","RegulonDB_TF","TF"
"Crp","b3357","dsdA","b2366","+","RegulonDB_TF","TF"
"Crp","b3357","dsdX","b2365","+","RegulonDB_TF","TF"
"Crp","b3357","ebgA","b3076","+","RegulonDB_TF","TF"
"Crp","b3357","ebgC","b3077","+","RegulonDB_TF","TF"
"Crp","b3357","entA","b0596","+","RegulonDB_TF","TF"
"Crp","b3357","entB","b0595","+","RegulonDB_TF","TF"
"Crp","b3357","entC","b0593","+","RegulonDB_TF","TF"
"Crp","b3357","entD","b0583","+","RegulonDB_TF","TF"
"Crp","b3357","entE","b0594","+","RegulonDB_TF","TF"
"Crp","b3357","entH","b0597","+","RegulonDB_TF","TF"
"Crp","b3357","epd","b2927","+","RegulonDB_TF","TF"
"Crp","b3357","exuR","b3094","-","RegulonDB_TF","TF"
"Crp","b3357","exuT","b3093","+","RegulonDB_TF","TF"
"Crp","b3357","fadD","b1805","+","RegulonDB_TF","TF"
"Crp","b3357","fadH","b3081","+","RegulonDB_TF","TF"
"Crp","b3357","fadL","b2344","+","RegulonDB_TF","TF"
"Crp","b3357","fbaA","b2925","+","RegulonDB_TF","TF"
"Crp","b3357","feaB","b1385","+","RegulonDB_TF","TF"
"Crp","b3357","feaR","b1384","+","RegulonDB_TF","TF"
"Crp","b3357","fecA","b4291","+","RegulonDB_TF","TF"
"Crp","b3357","fecB","b4290","+","RegulonDB_TF","TF"
"Crp","b3357","fecC","b4289","+","RegulonDB_TF","TF"
"Crp","b3357","fecD","b4288","+","RegulonDB_TF","TF"
"Crp","b3357","fecE","b4287","+","RegulonDB_TF","TF"
"Crp","b3357","fepA","b0584","+","RegulonDB_TF","TF"
"Crp","b3357","fiu","b0805","+","RegulonDB_TF","TF"
"Crp","b3357","fixA","b0041","+","RegulonDB_TF","TF"
"Crp","b3357","fixB","b0042","+","RegulonDB_TF","TF"
"Crp","b3357","fixC","b0043","+","RegulonDB_TF","TF"
"Crp","b3357","fixX","b0044","+","RegulonDB_TF","TF"
"Crp","b3357","flhC","b1891","+","RegulonDB_TF","TF"
"Crp","b3357","flhD","b1892","+","RegulonDB_TF","TF"
"Crp","b3357","focA","b0904","+","RegulonDB_TF","TF"
"Crp","b3357","focB","b2492","+","RegulonDB_TF","TF"
"Crp","b3357","frlA","b3370","+","RegulonDB_TF","TF"
"Crp","b3357","frlB","b3371","+","RegulonDB_TF","TF"
"Crp","b3357","frlC","b4474","+","RegulonDB_TF","TF"
"Crp","b3357","frlD","b3374","+","RegulonDB_TF","TF"
"Crp","b3357","frlR","b3375","+","RegulonDB_TF","TF"
"Crp","b3357","fucA","b2800","+","RegulonDB_TF","TF"
"Crp","b3357","fucI","b2802","+","RegulonDB_TF","TF"
"Crp","b3357","fucK","b2803","+","RegulonDB_TF","TF"
"Crp","b3357","fucO","b2799","+","RegulonDB_TF","TF"
"Crp","b3357","fucP","b2801","+","RegulonDB_TF","TF"
"Crp","b3357","fucR","b2805","+","RegulonDB_TF","TF"
"Crp","b3357","fucU","b2804","+","RegulonDB_TF","TF"
"Crp","b3357","fumA","b1612","+","RegulonDB_TF","TF"
"Crp","b3357","fumB","b4122","+","RegulonDB_TF","TF"
"Crp","b3357","fur","b0683","+","RegulonDB_TF","TF"
"Crp","b3357","gabD","b2661","+","RegulonDB_TF","TF"
"Crp","b3357","gabP","b2663","+","RegulonDB_TF","TF"
"Crp","b3357","gabT","b2662","+","RegulonDB_TF","TF"
"Crp","b3357","gadA","b3517","-","RegulonDB_TF","TF"
"Crp","b3357","gadB","b1493","-","RegulonDB_TF","TF"
"Crp","b3357","gadC","b1492","-","RegulonDB_TF","TF"
"Crp","b3357","gadE","b3512","-","RegulonDB_TF","TF"
"Crp","b3357","gadF","b4718","-","RegulonDB_TF","TF"
"Crp","b3357","gadX","b3516","-","RegulonDB_TF","TF"
"Crp","b3357","galP","b2943","+","RegulonDB_TF","TF"
"Crp","b3357","galS","b2151","+","RegulonDB_TF","TF"
"Crp","b3357","gapA","b1779","+","RegulonDB_TF","TF"
"Crp","b3357","gatA","b2094","+","RegulonDB_TF","TF"
"Crp","b3357","gatB","b2093","+","RegulonDB_TF","TF"
"Crp","b3357","gatD","b2091","+","RegulonDB_TF","TF"
"Crp","b3357","gatY","b2096","+","RegulonDB_TF","TF"
"Crp","b3357","gatZ","b2095","+","RegulonDB_TF","TF"
"Crp","b3357","gcd","b0124","-","RegulonDB_TF","TF"
"Crp","b3357","gcvH","b2904","+","RegulonDB_TF","TF"
"Crp","b3357","gcvP","b2903","+","RegulonDB_TF","TF"
"Crp","b3357","gcvT","b2905","+","RegulonDB_TF","TF"
"Crp","b3357","gdhA","b1761","-","RegulonDB_TF","TF"
"Crp","b3357","glaH","b2659","+","RegulonDB_TF","TF"
"Crp","b3357","glcC","b2980","+","RegulonDB_TF","TF"
"Crp","b3357","glgA","b3429","+","RegulonDB_TF","TF"
"Crp","b3357","glgC","b3430","+","RegulonDB_TF","TF"
"Crp","b3357","glgP","b3428","+","RegulonDB_TF","TF"
"Crp","b3357","glgS","b3049","+","RegulonDB_TF","TF"
"Crp","b3357","glpA","b2241","+","RegulonDB_TF","TF"
"Crp","b3357","glpB","b2242","+","RegulonDB_TF","TF"
"Crp","b3357","glpC","b2243","+","RegulonDB_TF","TF"
"Crp","b3357","glpD","b3426","+","RegulonDB_TF","TF"
"Crp","b3357","glpE","b3425","+","RegulonDB_TF","TF"
"Crp","b3357","glpF","b3927","+","RegulonDB_TF","TF"
"Crp","b3357","glpG","b3424","+","RegulonDB_TF","TF"
"Crp","b3357","glpK","b3926","+","RegulonDB_TF","TF"
"Crp","b3357","glpQ","b2239","+","RegulonDB_TF","TF"
"Crp","b3357","glpT","b2240","+","RegulonDB_TF","TF"
"Crp","b3357","glpX","b3925","+","RegulonDB_TF","TF"
"Crp","b3357","gltA","b0720","+","RegulonDB_TF","TF"
"Crp","b3357","gltB","b3212","-","RegulonDB_TF","TF"
"Crp","b3357","gltD","b3213","-","RegulonDB_TF","TF"
"Crp","b3357","gltF","b3214","-","RegulonDB_TF","TF"
"Crp","b3357","gntK","b3437","+","RegulonDB_TF","TF"
"Crp","b3357","gntP","b4321","+","RegulonDB_TF","TF"
"Crp","b3357","gntT","b3415","+","RegulonDB_TF","TF"
"Crp","b3357","gntU","b4476","+","RegulonDB_TF","TF"
"Crp","b3357","gpsA","b3608","+","RegulonDB_TF","TF"
"Crp","b3357","grcA","b2579","+","RegulonDB_TF","TF"
"Crp","b3357","grpE","b2614","+","RegulonDB_TF","TF"
"Crp","b3357","guaA","b2507","+","RegulonDB_TF","TF"
"Crp","b3357","guaB","b2508","+","RegulonDB_TF","TF"
"Crp","b3357","gutM","b2706","+","RegulonDB_TF","TF"
"Crp","b3357","gutQ","b2708","+","RegulonDB_TF","TF"
"Crp","b3357","gyrA","b2231","+","RegulonDB_TF","TF"
"Crp","b3357","hflC","b4175","-","RegulonDB_TF","TF"
"Crp","b3357","hflK","b4174","-","RegulonDB_TF","TF"
"Crp","b3357","hflX","b4173","-","RegulonDB_TF","TF"
"Crp","b3357","hfq","b4172","-","RegulonDB_TF","TF"
"Crp","b3357","hicA","b4532","+","RegulonDB_TF","TF"
"Crp","b3357","hicB","b1438","+","RegulonDB_TF","TF"
"Crp","b3357","hlyE","b1182","+","RegulonDB_TF","TF"
"Crp","b3357","hofB","b0107","+","RegulonDB_TF","TF"
"Crp","b3357","hofC","b0106","+","RegulonDB_TF","TF"
"Crp","b3357","hofM","b3395","+","RegulonDB_TF","TF"
"Crp","b3357","hofN","b3394","+","RegulonDB_TF","TF"
"Crp","b3357","hofO","b3393","+","RegulonDB_TF","TF"
"Crp","b3357","hofP","b3392","+","RegulonDB_TF","TF"
"Crp","b3357","hpt","b0125","+","RegulonDB_TF","TF"
"Crp","b3357","hupA","b4000","+","RegulonDB_TF","TF"
"Crp","b3357","hupB","b0440","+","RegulonDB_TF","TF"
"Crp","b3357","hyfA","b2481","+","RegulonDB_TF","TF"
"Crp","b3357","hyfB","b2482","+","RegulonDB_TF","TF"
"Crp","b3357","hyfC","b2483","+","RegulonDB_TF","TF"
"Crp","b3357","hyfD","b2484","+","RegulonDB_TF","TF"
"Crp","b3357","hyfE","b2485","+","RegulonDB_TF","TF"
"Crp","b3357","hyfF","b2486","+","RegulonDB_TF","TF"
"Crp","b3357","hyfG","b2487","+","RegulonDB_TF","TF"
"Crp","b3357","hyfH","b2488","+","RegulonDB_TF","TF"
"Crp","b3357","hyfI","b2489","+","RegulonDB_TF","TF"
"Crp","b3357","hyfJ","b2490","+","RegulonDB_TF","TF"
"Crp","b3357","hyfR","b2491","+","RegulonDB_TF","TF"
"Crp","b3357","idnD","b4267","+","RegulonDB_TF","TF"
"Crp","b3357","idnK","b4268","+","RegulonDB_TF","TF"
"Crp","b3357","idnO","b4266","+","RegulonDB_TF","TF"
"Crp","b3357","idnR","b4264","+","RegulonDB_TF","TF"
"Crp","b3357","idnT","b4265","+","RegulonDB_TF","TF"
"Crp","b3357","ilvB","b3671","+","RegulonDB_TF","TF"
"Crp","b3357","ilvN","b3670","+","RegulonDB_TF","TF"
"Crp","b3357","infB","b3168","-","RegulonDB_TF","TF"
"Crp","b3357","ivbL","b3672","+","RegulonDB_TF","TF"
"Crp","b3357","kbaZ","b3132","+","RegulonDB_TF","TF"
"Crp","b3357","lacI","b0345","+","RegulonDB_TF","TF"
"Crp","b3357","lamB","b4036","+","RegulonDB_TF","TF"
"Crp","b3357","lgoR","b4357","+","RegulonDB_TF","TF"
"Crp","b3357","lhgD","b2660","+","RegulonDB_TF","TF"
"Crp","b3357","lsrA","b1513","+","RegulonDB_TF","TF"
"Crp","b3357","lsrB","b1516","+","RegulonDB_TF","TF"
"Crp","b3357","lsrC","b1514","+","RegulonDB_TF","TF"
"Crp","b3357","lsrD","b1515","+","RegulonDB_TF","TF"
"Crp","b3357","lsrF","b1517","+","RegulonDB_TF","TF"
"Crp","b3357","lsrG","b1518","+","RegulonDB_TF","TF"
"Crp","b3357","lsrK","b1511","+","RegulonDB_TF","TF"
"Crp","b3357","lsrR","b1512","+","RegulonDB_TF","TF"
"Crp","b3357","malE","b4034","+","RegulonDB_TF","TF"
"Crp","b3357","malF","b4033","+","RegulonDB_TF","TF"
"Crp","b3357","malG","b4032","+","RegulonDB_TF","TF"
"Crp","b3357","malH","b4807","+","RegulonDB_TF","TF"
"Crp","b3357","malK","b4035","+","RegulonDB_TF","TF"
"Crp","b3357","malM","b4037","+","RegulonDB_TF","TF"
"Crp","b3357","malS","b3571","+","RegulonDB_TF","TF"
"Crp","b3357","malT","b3418","+","RegulonDB_TF","TF"
"Crp","b3357","malX","b1621","+","RegulonDB_TF","TF"
"Crp","b3357","malY","b1622","+","RegulonDB_TF","TF"
"Crp","b3357","manX","b1817","+","RegulonDB_TF","TF"
"Crp","b3357","manY","b1818","+","RegulonDB_TF","TF"
"Crp","b3357","manZ","b1819","+","RegulonDB_TF","TF"
"Crp","b3357","marA","b1531","+","RegulonDB_TF","TF"
"Crp","b3357","marB","b1532","+","RegulonDB_TF","TF"
"Crp","b3357","marR","b1530","+","RegulonDB_TF","TF"
"Crp","b3357","mazE","b2783","+","RegulonDB_TF","TF"
"Crp","b3357","mazF","b2782","+","RegulonDB_TF","TF"
"Crp","b3357","mcaS","b4426","+","RegulonDB_TF","TF"
"Crp","b3357","mdh","b3236","+","RegulonDB_TF","TF"
"Crp","b3357","mdtE","b3513","-","RegulonDB_TF","TF"
"Crp","b3357","mdtF","b3514","-","RegulonDB_TF","TF"
"Crp","b3357","melA","b4119","+","RegulonDB_TF","TF"
"Crp","b3357","melB","b4120","+","RegulonDB_TF","TF"
"Crp","b3357","melR","b4118","+","RegulonDB_TF","TF"
"Crp","b3357","metK","b2942","-","RegulonDB_TF","TF"
"Crp","b3357","metY","b3171","-","RegulonDB_TF","TF"
"Crp","b3357","mglA","b2149","+","RegulonDB_TF","TF"
"Crp","b3357","mglB","b2150","+","RegulonDB_TF","TF"
"Crp","b3357","mglC","b2148","+","RegulonDB_TF","TF"
"Crp","b3357","mhpA","b0347","+","RegulonDB_TF","TF"
"Crp","b3357","mhpB","b0348","+","RegulonDB_TF","TF"
"Crp","b3357","mhpC","b0349","+","RegulonDB_TF","TF"
"Crp","b3357","mhpD","b0350","+","RegulonDB_TF","TF"
"Crp","b3357","mhpE","b0352","+","RegulonDB_TF","TF"
"Crp","b3357","mhpF","b0351","+","RegulonDB_TF","TF"
"Crp","b3357","mhpR","b0346","+","RegulonDB_TF","TF"
"Crp","b3357","modA","b0763","+","RegulonDB_TF","TF"
"Crp","b3357","modB","b0764","+","RegulonDB_TF","TF"
"Crp","b3357","modC","b0765","+","RegulonDB_TF","TF"
"Crp","b3357","mpl","b4233","+","RegulonDB_TF","TF"
"Crp","b3357","mtlA","b3599","+","RegulonDB_TF","TF"
"Crp","b3357","mtlD","b3600","+","RegulonDB_TF","TF"
"Crp","b3357","mtlR","b3601","+","RegulonDB_TF","TF"
"Crp","b3357","murP","b2429","+","RegulonDB_TF","TF"
"Crp","b3357","murQ","b2428","+","RegulonDB_TF","TF"
"Crp","b3357","nadC","b0109","+","RegulonDB_TF","TF"
"Crp","b3357","nanA","b3225","+","RegulonDB_TF","TF"
"Crp","b3357","nanC","b4311","+","RegulonDB_TF","TF"
"Crp","b3357","nanE","b3223","+","RegulonDB_TF","TF"
"Crp","b3357","nanK","b3222","+","RegulonDB_TF","TF"
"Crp","b3357","nanM","b4310","+","RegulonDB_TF","TF"
"Crp","b3357","nanQ","b3221","+","RegulonDB_TF","TF"
"Crp","b3357","nanS","b4309","+","RegulonDB_TF","TF"
"Crp","b3357","nanT","b3224","+","RegulonDB_TF","TF"
"Crp","b3357","narQ","b2469","-","RegulonDB_TF","TF"
"Crp","b3357","nfuA","b3414","+","RegulonDB_TF","TF"
"Crp","b3357","nirB","b3365","-","RegulonDB_TF","TF"
"Crp","b3357","nirC","b3367","-","RegulonDB_TF","TF"
"Crp","b3357","nirD","b3366","-","RegulonDB_TF","TF"
"Crp","b3357","nlpE","b0192","-","RegulonDB_TF","TF"
"Crp","b3357","nrdA","b2234","+","RegulonDB_TF","TF"
"Crp","b3357","nrdB","b2235","+","RegulonDB_TF","TF"
"Crp","b3357","nupC","b2393","+","RegulonDB_TF","TF"
"Crp","b3357","nusA","b3169","-","RegulonDB_TF","TF"
"Crp","b3357","ompA","b0957","+","RegulonDB_TF","TF"
"Crp","b3357","ompF","b0929","+","RegulonDB_TF","TF"
"Crp","b3357","ompW","b1256","-","RegulonDB_TF","TF"
"Crp","b3357","osmY","b4376","-","RegulonDB_TF","TF"
"Crp","b3357","oxyR","b3961","+","RegulonDB_TF","TF"
"Crp","b3357","paaA","b1388","+","RegulonDB_TF","TF"
"Crp","b3357","paaB","b1389","+","RegulonDB_TF","TF"
"Crp","b3357","paaC","b1390","+","RegulonDB_TF","TF"
"Crp","b3357","paaD","b1391","+","RegulonDB_TF","TF"
"Crp","b3357","paaE","b1392","+","RegulonDB_TF","TF"
"Crp","b3357","paaF","b1393","+","RegulonDB_TF","TF"
"Crp","b3357","paaG","b1394","+","RegulonDB_TF","TF"
"Crp","b3357","paaH","b1395","+","RegulonDB_TF","TF"
"Crp","b3357","paaI","b1396","+","RegulonDB_TF","TF"
"Crp","b3357","paaJ","b1397","+","RegulonDB_TF","TF"
"Crp","b3357","paaK","b1398","+","RegulonDB_TF","TF"
"Crp","b3357","paaZ","b1387","+","RegulonDB_TF","TF"
"Crp","b3357","patZ","b2584","+","RegulonDB_TF","TF"
"Crp","b3357","pdhR","b0113","+","RegulonDB_TF","TF"
"Crp","b3357","pflB","b0903","+","RegulonDB_TF","TF"
"Crp","b3357","pgk","b2926","+","RegulonDB_TF","TF"
"Crp","b3357","plaR","b3574","-","RegulonDB_TF","TF"
"Crp","b3357","pncB","b0931","-","RegulonDB_TF","TF"
"Crp","b3357","pnp","b3164","-","RegulonDB_TF","TF"
"Crp","b3357","ppdD","b0108","+","RegulonDB_TF","TF"
"Crp","b3357","preA","b2147","+","RegulonDB_TF","TF"
"Crp","b3357","preT","b2146","+","RegulonDB_TF","TF"
"Crp","b3357","priB","b4201","+","RegulonDB_TF","TF"
"Crp","b3357","prpB","b0331","+","RegulonDB_TF","TF"
"Crp","b3357","prpC","b0333","+","RegulonDB_TF","TF"
"Crp","b3357","prpD","b0334","+","RegulonDB_TF","TF"
"Crp","b3357","prpE","b0335","+","RegulonDB_TF","TF"
"Crp","b3357","prpR","b0330","+","RegulonDB_TF","TF"
"Crp","b3357","psiE","b4030","-","RegulonDB_TF","TF"
"Crp","b3357","ptsG","b1101","+","RegulonDB_TF","TF"
"Crp","b3357","putP","b1015","-","RegulonDB_TF","TF"
"Crp","b3357","puuB","b1301","-","RegulonDB_TF","TF"
"Crp","b3357","puuC","b1300","-","RegulonDB_TF","TF"
"Crp","b3357","puuD","b1298","-","RegulonDB_TF","TF"
"Crp","b3357","puuE","b1302","-","RegulonDB_TF","TF"
"Crp","b3357","puuR","b1299","-","RegulonDB_TF","TF"
"Crp","b3357","raiA","b2597","+","RegulonDB_TF","TF"
"Crp","b3357","raiZ","b4805","+","RegulonDB_TF","TF"
"Crp","b3357","rbfA","b3167","-","RegulonDB_TF","TF"
"Crp","b3357","rbsA","b3749","+","RegulonDB_TF","TF"
"Crp","b3357","rbsB","b3751","+","RegulonDB_TF","TF"
"Crp","b3357","rbsC","b3750","+","RegulonDB_TF","TF"
"Crp","b3357","rbsD","b3748","+","RegulonDB_TF","TF"
"Crp","b3357","rbsK","b3752","+","RegulonDB_TF","TF"
"Crp","b3357","rbsR","b3753","+","RegulonDB_TF","TF"
"Crp","b3357","relA","b2784","+","RegulonDB_TF","TF"
"Crp","b3357","rhaA","b3903","+","RegulonDB_TF","TF"
"Crp","b3357","rhaB","b3904","+","RegulonDB_TF","TF"
"Crp","b3357","rhaD","b3902","+","RegulonDB_TF","TF"
"Crp","b3357","rhaR","b3906","+","RegulonDB_TF","TF"
"Crp","b3357","rhaS","b3905","+","RegulonDB_TF","TF"
"Crp","b3357","rhaT","b3907","+","RegulonDB_TF","TF"
"Crp","b3357","rimP","b3170","-","RegulonDB_TF","TF"
"Crp","b3357","rmf","b0953","+","RegulonDB_TF","TF"
"Crp","b3357","rof","b0189","-","RegulonDB_TF","TF"
"Crp","b3357","rplI","b4203","+","RegulonDB_TF","TF"
"Crp","b3357","rplM","b3231","-","RegulonDB_TF","TF"
"Crp","b3357","rpoE","b2573","+","RegulonDB_TF","TF"
"Crp","b3357","rpoS","b2741","-","RegulonDB_TF","TF"
"Crp","b3357","rpsF","b4200","+","RegulonDB_TF","TF"
"Crp","b3357","rpsI","b3230","-","RegulonDB_TF","TF"
"Crp","b3357","rpsO","b3165","-","RegulonDB_TF","TF"
"Crp","b3357","rpsR","b4202","+","RegulonDB_TF","TF"
"Crp","b3357","rseA","b2572","+","RegulonDB_TF","TF"
"Crp","b3357","rseB","b2571","+","RegulonDB_TF","TF"
"Crp","b3357","rseC","b2570","+","RegulonDB_TF","TF"
"Crp","b3357","rseD","b4725","+","RegulonDB_TF","TF"
"Crp","b3357","rspA","b1581","+","RegulonDB_TF","TF"
"Crp","b3357","rspB","b1580","+","RegulonDB_TF","TF"
"Crp","b3357","sbmC","b2009","+","RegulonDB_TF","TF"
"Crp","b3357","sdhA","b0723","+","RegulonDB_TF","TF"
"Crp","b3357","sdhB","b0724","+","RegulonDB_TF","TF"
"Crp","b3357","sdhC","b0721","+","RegulonDB_TF","TF"
"Crp","b3357","sdhD","b0722","+","RegulonDB_TF","TF"
"Crp","b3357","sdhX","b4764","+","RegulonDB_TF","TF"
"Crp","b3357","secB","b3609","+","RegulonDB_TF","TF"
"Crp","b3357","serA","b2913","+","RegulonDB_TF","TF"
"Crp","b3357","serC","b0907","-","RegulonDB_TF","TF"
"Crp","b3357","sfsA","b0146","+","RegulonDB_TF","TF"
"Crp","b3357","sodA","b3908","+","RegulonDB_TF","TF"
"Crp","b3357","sodB","b1656","-","RegulonDB_TF","TF"
"Crp","b3357","sohB","b1272","-","RegulonDB_TF","TF"
"Crp","b3357","speC","b2965","-","RegulonDB_TF","TF"
"Crp","b3357","spf","b3864","-","RegulonDB_TF","TF"
"Crp","b3357","srlA","b2702","+","RegulonDB_TF","TF"
"Crp","b3357","srlB","b2704","+","RegulonDB_TF","TF"
"Crp","b3357","srlD","b2705","+","RegulonDB_TF","TF"
"Crp","b3357","srlE","b2703","+","RegulonDB_TF","TF"
"Crp","b3357","srlR","b2707","+","RegulonDB_TF","TF"
"Crp","b3357","sucA","b0726","+","RegulonDB_TF","TF"
"Crp","b3357","sucB","b0727","+","RegulonDB_TF","TF"
"Crp","b3357","sucC","b0728","+","RegulonDB_TF","TF"
"Crp","b3357","sucD","b0729","+","RegulonDB_TF","TF"
"Crp","b3357","tam","b1519","+","RegulonDB_TF","TF"
"Crp","b3357","tdcA","b3118","+","RegulonDB_TF","TF"
"Crp","b3357","tdcB","b3117","+","RegulonDB_TF","TF"
"Crp","b3357","tdcC","b3116","+","RegulonDB_TF","TF"
"Crp","b3357","tdcD","b3115","+","RegulonDB_TF","TF"
"Crp","b3357","tdcE","b3114","+","RegulonDB_TF","TF"
"Crp","b3357","tdcF","b3113","+","RegulonDB_TF","TF"
"Crp","b3357","tdcG","b4471","+","RegulonDB_TF","TF"
"Crp","b3357","tnaA","b3708","+","RegulonDB_TF","TF"
"Crp","b3357","tnaB","b3709","+","RegulonDB_TF","TF"
"Crp","b3357","tnaC","b3707","+","RegulonDB_TF","TF"
"Crp","b3357","trg","b1421","+","RegulonDB_TF","TF"
"Crp","b3357","truB","b3166","-","RegulonDB_TF","TF"
"Crp","b3357","trxA","b3781","-","RegulonDB_TF","TF"
"Crp","b3357","ubiG","b2232","+","RegulonDB_TF","TF"
"Crp","b3357","ugpA","b3452","+","RegulonDB_TF","TF"
"Crp","b3357","ugpB","b3453","+","RegulonDB_TF","TF"
"Crp","b3357","ugpC","b3450","+","RegulonDB_TF","TF"
"Crp","b3357","ugpE","b3451","+","RegulonDB_TF","TF"
"Crp","b3357","ugpQ","b3449","+","RegulonDB_TF","TF"
"Crp","b3357","uhpT","b3666","+","RegulonDB_TF","TF"
"Crp","b3357","uidA","b1617","+","RegulonDB_TF","TF"
"Crp","b3357","uidB","b1616","+","RegulonDB_TF","TF"
"Crp","b3357","uidC","b1615","+","RegulonDB_TF","TF"
"Crp","b3357","ulaA","b4193","+","RegulonDB_TF","TF"
"Crp","b3357","ulaB","b4194","+","RegulonDB_TF","TF"
"Crp","b3357","ulaC","b4195","+","RegulonDB_TF","TF"
"Crp","b3357","ulaD","b4196","+","RegulonDB_TF","TF"
"Crp","b3357","ulaE","b4197","+","RegulonDB_TF","TF"
"Crp","b3357","ulaF","b4198","+","RegulonDB_TF","TF"
"Crp","b3357","uxaA","b3091","+","RegulonDB_TF","TF"
"Crp","b3357","uxaB","b1521","+","RegulonDB_TF","TF"
"Crp","b3357","uxaC","b3092","+","RegulonDB_TF","TF"
"Crp","b3357","uxuA","b4322","+","RegulonDB_TF","TF"
"Crp","b3357","uxuB","b4323","+","RegulonDB_TF","TF"
"Crp","b3357","uxuR","b4324","+","RegulonDB_TF","TF"
"Crp","b3357","xseA","b2509","-","RegulonDB_TF","TF"
"Crp","b3357","xylA","b3565","+","RegulonDB_TF","TF"
"Crp","b3357","xylB","b3564","+","RegulonDB_TF","TF"
"Crp","b3357","xylE","b4031","+","RegulonDB_TF","TF"
"Crp","b3357","xylF","b3566","+","RegulonDB_TF","TF"
"Crp","b3357","xylG","b3567","+","RegulonDB_TF","TF"
